"DATE" "DOW_Open" "DOW_High" "DOW_Low" "DOW_Close" "DOW_Adj.Close" "DOW_Volume" "NETEXP" "unemployment" "oil" "gold" "cpi" "federal_funds_rate" "gdp" "consumer_confidence"
"346" "2009-09-01" 3248.97998 3445.26001 3161.379883 3327.870117 3327.870117 112295490000 NA 9.8 69.46 949.5 215.861 0.15 NA "73.5"
"347" "2009-10-01" 3327.840088 3498.370117 3205.179932 3256.050049 3256.050049 113410990000 -445.584 10 75.82 996.443181818182 216.509 0.11 15356.058 "70.6"
"348" "2009-11-01" 3255.939941 3537.310059 3218.5 3478.719971 3478.719971 84981530000 NA 9.9 78.08 1043.51136363636 217.234 0.11 NA "67.4"
"349" "2009-12-01" 3478.699951 3641.27002 3478.699951 3566.679932 3566.679932 89515330000 NA 9.9 74.3 1126.11904761905 217.347 0.13 NA "72.5"
"350" "2010-01-01" 3567.199951 3682.76001 3403.98999 3417.080078 3417.080078 90947580000 -489.179 9.8 78.22 1135.0119047619 217.488 0.05 15415.145 "74.4"
"351" "2010-02-01" 3417.199951 3547.449951 3306.590088 3504.679932 3504.679932 84561340000 NA 9.8 76.42 1119.575 217.281 0.14 NA "73.6"
"352" "2010-03-01" 3504.719971 3721.409912 3503.699951 3679.02002 3679.02002 103683550000 NA 9.9 81.24 1095.8 217.353 0.14 NA "73.6"
"353" "2010-04-01" 3679.129883 3885.780029 3669.590088 3794.610107 3794.610107 116741910000 -519.127 9.9 84.48 1115.55434782609 217.403 0.17 15557.277 "72.2"
"354" "2010-05-01" 3794.659912 3879.02002 3342.550049 3509.399902 3509.399902 127662780000 NA 9.6 73.84 1148.475 217.29 0.2 NA "73.6"
"355" "2010-06-01" 3508.719971 3690.51001 3334.850098 3357.540039 3357.540039 110106750000 NA 9.4 75.35 1204.32105263158 217.199 0.2 NA "76.0"
"356" "2010-07-01" 3357.580078 3706.129883 3293.090088 3631.610107 3631.610107 94778110000 -535.095 9.4 76.37 1232.38181818182 217.605 0.17 15671.967 "67.8"
"357" "2010-08-01" 3632.199951 3731.419922 3425.469971 3482.290039 3482.290039 85738250000 NA 9.5 76.82 1196 217.923 0.18 NA "68.9"
"358" "2010-09-01" 3482.120117 3798.899902 3482.120117 3735.800049 3735.800049 79589450000 NA 9.5 75.31 1213.46428571429 218.275 0.19 NA "68.2"
"359" "2010-10-01" 3736.320068 3919.419922 3686.959961 3863.639893 3863.639893 90148480000 -512.21 9.4 81.9 1271.46136363636 219.035 0.2 15750.625 "67.7"
"360" "2010-11-01" 3863.76001 3998.080078 3804.159912 3845.26001 3845.26001 87151070000 NA 9.8 84.14 1343.19047619048 219.59 0.2 NA "71.6"
"361" "2010-12-01" 3845.48999 4056.860107 3845.48999 4033.189941 4033.189941 80984530000 NA 9.3 89.04 1371.78409090909 220.472 0.2 NA "74.5"
"362" "2011-01-01" 4033.179932 4156.919922 4025.800049 4077.469971 4077.469971 92164940000 -561.474 9.1 89.42 1393.5119047619 221.187 0.13 15712.754 "74.2"
"363" "2011-02-01" 4077.570068 4254.569824 4061.070068 4163.22998 4163.22998 59223660000 NA 9 89.58 1360.475 221.898 0.18 NA "77.5"
"364" "2011-03-01" 4163.549805 4261.430176 3962.110107 4228.419922 4228.419922 89507640000 NA 9 102.94 1371.3125 223.046 0.15 NA "67.5"
"365" "2011-04-01" 4228.47998 4426 4140.799805 4397.049805 4397.049805 77364810000 -581.865 9.1 110.04 1422.84782608696 224.093 0.11 15825.096 "69.8"
"366" "2011-05-01" 4396.97998 4438.859863 4248.290039 4354.839844 4354.839844 81708980000 NA 9 101.33 1474.43055555556 224.806 0.09 NA "74.3"
"367" "2011-06-01" 4353.709961 4359.72998 4093.429932 4309.560059 4309.560059 86122730000 NA 9.1 96.29 1512.1875 224.806 0.1 NA "71.5"
"368" "2011-07-01" 4309.240234 4444.029785 4152.799805 4199.240234 4199.240234 81102170000 -573.85 9 97.19 1528.37954545455 225.395 0.08 15820.7 "63.7"
"369" "2011-08-01" 4199.950195 4258.089844 3615.030029 3986.75 3986.75 108419170000 NA 9 86.33 1568.52619047619 226.106 0.17 NA "55.8"
"370" "2011-09-01" 3989.879883 4028.659912 3628.550049 3742.600098 3742.600098 98517590000 NA 9 85.61 1759.5 226.597 0.08 NA "59.5"
"371" "2011-10-01" 3742.580078 4255.669922 3535.439941 4128.75 4128.75 98063670000 -600.657 8.8 86.41 1780.64772727273 226.75 0.06 16004.107 "60.8"
"372" "2011-11-01" 4127.009766 4211.069824 3854.070068 4155.810059 4155.810059 84275050000 NA 8.6 97.21 1667.89285714286 227.169 0.08 NA "63.7"
"373" "2011-12-01" 4155.779785 4282.22998 4033.810059 4232.169922 4232.169922 75366190000 NA 8.5 98.57 1735.97727272727 227.223 0.08 NA "69.9"
"374" "2012-01-01" 4232.819824 4429.950195 4205.25 4355.240234 4355.240234 79567560000 -615.102 8.3 100.24 1652.725 227.842 0.04 16129.418 "75.0"
"375" "2012-02-01" 4354.589844 4441.709961 4327.149902 4375.689941 4375.689941 78385710000 NA 8.3 102.25 1656.09523809524 228.329 0.11 NA "75.3"
"376" "2012-03-01" 4376.040039 4515.669922 4287.029785 4460.529785 4460.529785 83899660000 NA 8.2 106.19 1743.09523809524 228.807 0.11 NA "76.2"
"377" "2012-04-01" 4444.810059 4510.640137 4301.319824 4474.870117 4474.870117 74761710000 -580.505 8.2 103.33 1675.05681818182 229.187 0.09 16198.807 "76.4"
"378" "2012-05-01" 4474.830078 4535.100098 4205.72998 4283.569824 4283.569824 86920490000 NA 8.2 94.7 1648.53947368421 228.713 0.16 NA "79.3"
"379" "2012-06-01" 4282.470215 4466.27002 4131.569824 4427.419922 4427.419922 81582440000 NA 8.2 82.41 1585.11363636364 228.524 0.16 NA "73.2"
"380" "2012-07-01" 4427.330078 4499.879883 4279.390137 4442.240234 4442.240234 73103810000 -540.838 8.2 87.93 1595.63157894737 228.59 0.09 16220.667 "72.3"
"381" "2012-08-01" 4441.910156 4520.149902 4333.939941 4393.459961 4393.459961 70283810000 NA 8.1 94.16 1592.78409090909 229.918 0.14 NA "74.3"
"382" "2012-09-01" 4393.720215 4573.439941 4344.149902 4441.700195 4441.700195 69784280000 NA 7.8 94.72 1625.68181818182 231.015 0.13 NA "78.3"
"383" "2012-10-01" 4451.680176 4580.859863 4377.600098 4432.919922 4432.919922 71752320000 -537.839 7.8 89.57 1741.925 231.638 0.15 16239.138 "82.6"
"384" "2012-11-01" 4432.379883 4499.049805 4176.109863 4383.47998 4383.47998 71489310000 NA 7.7 86.66 1746.34782608696 231.249 0.17 NA "82.7"
"385" "2012-12-01" 4383.799805 4529.25 4325.810059 4442.069824 4442.069824 66388180000 NA 7.9 88.25 1724.35227272727 231.221 0.16 NA "72.9"
"386" "2013-01-01" 4459.899902 4788.77002 4459.899902 4736.529785 4736.529785 75848510000 -516.863 8 94.69 1687.34210526316 231.679 0.09 16382.964 "73.8"
"387" "2013-02-01" 4736.529785 4869.419922 4706.140137 4829.209961 4829.209961 69273480000 NA 7.7 95.32 1671.88636363636 232.937 0.14 NA "77.6"
"388" "2013-03-01" 4829.209961 5056.189941 4776.759766 5036.939941 5036.939941 68527110000 NA 7.5 93.05 1630.6875 232.282 0.14 NA "78.6"
"389" "2013-04-01" 5036.939941 5136.75 4905.160156 5115.720215 5115.720215 7.7098e+10 -508.931 7.6 92.07 1591.0125 231.797 0.16 16403.18 "76.4"
"390" "2013-05-01" 5115.720215 5312.180176 5029.709961 5093.149902 5093.149902 76447250000 NA 7.5 94.8 1485.90476190476 231.893 0.14 NA "84.5"
"391" "2013-06-01" 5095.109863 5183.600098 4863.120117 5034.660156 5034.660156 74946790000 NA 7.5 95.8 1416.14285714286 232.445 0.09 NA "84.1"
"392" "2013-07-01" 5039.470215 5320.879883 4995.879883 5242.640137 5242.640137 68106820000 -496.282 7.3 104.67 1342.7 232.9 0.1 16531.685 "85.1"
"393" "2013-08-01" 5248.439941 5355.839844 4995.370117 5021.609863 5021.609863 64802810000 NA 7.2 106.57 1284.34782608696 233.456 0.08 NA "82.1"
"394" "2013-09-01" 5025.740234 5355.629883 4992.259766 5166.609863 5166.609863 66174410000 NA 7.2 106.29 1345.04761904762 233.544 0.07 NA "77.5"
"395" "2013-10-01" 5168.620117 5446.609863 5034.839844 5363.459961 5363.459961 76647400000 -441.051 7.2 100.54 1348.46428571429 233.669 0.08 16663.649 "73.2"
"396" "2013-11-01" 5369.220215 5547.759766 5336.720215 5504.910156 5504.910156 63628190000 NA 6.9 93.86 1314.40217391304 234.1 0.08 NA "75.1"
"397" "2013-12-01" 5506.140137 5656.220215 5357.290039 5641.549805 5641.549805 64958820000 NA 6.7 97.63 1277.41666666667 234.719 0.07 NA "82.5"
"398" "2014-01-01" 5637.899902 5689.609863 5409.120117 5473.959961 5473.959961 75871910000 -506.318 6.6 94.62 1221.5875 235.288 0.07 16616.54 "81.2"
"399" "2014-02-01" 5473.959961 5664.379883 5309.149902 5626.950195 5626.950195 69725590000 NA 6.7 100.82 1243.06818181818 235.547 0.07 NA "81.6"
"400" "2014-03-01" 5625.350098 5754.120117 5536.430176 5725.850098 5725.850098 71885030000 NA 6.7 100.8 1298.7125 236.028 0.06 NA "80.0"
"401" "2014-04-01" 5726.089844 5836.120117 5575.189941 5806.310059 5806.310059 71595810000 -507.643 6.2 102.07 1336.55952380952 236.468 0.08 16841.475 "84.1"
"402" "2014-05-01" 5806.839844 5933.629883 5726.669922 5915.810059 5915.810059 63623630000 NA 6.3 102.18 1299.175 236.918 0.09 NA "81.9"
"403" "2014-06-01" 5916.370117 6054.839844 5850.100098 6009.939941 6009.939941 63283380000 NA 6.1 105.79 1288.9125 237.231 0.08 NA "82.5"
"404" "2014-07-01" 6011.600098 6132.640137 5870.5 5883.759766 5883.759766 66524690000 -492.266 6.2 103.59 1277.85714285714 237.498 0.1 17047.098 "81.8"
"405" "2014-08-01" 5883.040039 6116.779785 5774.200195 6087.390137 6087.390137 58131140000 NA 6.1 96.54 1312.98913043478 237.46 0.09 NA "82.5"
"406" "2014-09-01" 6087.859863 6210.240234 6007.279785 6063.439941 6063.439941 66705950000 NA 5.9 93.21 1297.005 237.477 0.07 NA "84.6"
"407" "2014-10-01" 6062.259766 6307.47998 5637.589844 6272.189941 6272.189941 93714040000 -524.406 5.7 84.4 1241.32954545455 237.43 0.09 17143.038 "86.9"
"408" "2014-11-01" 6272.709961 6534.259766 6223.75 6456.160156 6456.160156 63600190000 NA 5.8 75.79 1223.5652173913 236.983 0.07 NA "88.8"
"409" "2014-12-01" 6454.47998 6608.660156 6144.870117 6473.600098 6473.600098 80743820000 NA 5.6 59.29 1176.4125 236.252 0.13 NA "93.6"
"410" "2015-01-01" 6480.5 6549.450195 6232.390137 6272.52002 6272.52002 77330040000 -528.778 5.7 47.22 1200.44047619048 234.747 0.06 17305.752 "98.1"
"411" "2015-02-01" 6275.810059 6580.319824 6210.390137 6470.810059 6470.810059 68775560000 NA 5.5 50.58 1249.33333333333 235.342 0.06 NA "95.4"
"412" "2015-03-01" 6470.740234 6541.5 6216.970215 6328.120117 6328.120117 76675850000 NA 5.4 47.82 1231.1 235.976 0.06 NA "93.0"
"413" "2015-04-01" 6322.890137 6478.689941 6237.759766 6308.129883 6308.129883 72060940000 -508.342 5.4 54.45 1180.63636363636 236.222 0.12 17422.845 "95.9"
"414" "2015-05-01" 6314.180176 6470.740234 6243.390137 6279.180176 6279.180176 65187730000 NA 5.6 59.27 1198.2525 237.001 0.13 NA "90.7"
"415" "2015-06-01" 6282.330078 6363.029785 6071.490234 6096.220215 6096.220215 73213980000 NA 5.3 59.82 1197.68421052632 237.657 0.12 NA "96.1"
"416" "2015-07-01" 6101.25 6314.879883 6036.109863 6229.97998 6229.97998 77920590000 -542.67 5.2 50.9 1182.24772727273 238.034 0.13 17486.021 "93.1"
"417" "2015-08-01" 6231.359863 6279.569824 5341.279785 5848.870117 5848.870117 84626790000 NA 5.1 42.87 1131.58043478261 238.033 0.08 NA "91.9"
"418" "2015-09-01" 5845.379883 6055.660156 5662.660156 5812.930176 5812.930176 79989370000 NA 5 45.48 1117.525 237.498 0.14 NA "87.2"
"419" "2015-10-01" 5814.379883 6279.299805 5706.399902 6162.459961 6162.459961 85844900000 -526.494 5 46.22 1124.90454545455 237.733 0.13 17514.062 "90.0"
"420" "2015-11-01" 6165.27002 6271.700195 5978.640137 6139.089844 6139.089844 75943590000 NA 5.1 42.44 1157.12272727273 238.017 0.07 NA "91.3"
"421" "2015-12-01" 6141.149902 6224.649902 5834.029785 5978.339844 5978.339844 83649260000 NA 5 37.19 1088.3880952381 237.761 0.13 NA "92.6"
"422" "2016-01-01" 5965.22998 5965.22998 5323.75 5717.759766 5717.759766 92409770000 -513.898 4.9 31.68 1068.31666666667 237.827 0.2 17613.264 "92"
"423" "2016-02-01" 5710.370117 5970.350098 5487.740234 5838.589844 5838.589844 93049560000 NA 4.9 30.32 1095.655 237.514 0.38 NA "91.7"
"424" "2016-03-01" 5853.430176 6335.47998 5833.959961 6275.600098 6275.600098 92639420000 NA 5 37.55 1194.89285714286 237.99 0.36 NA "91"
"425" "2016-04-01" 6265.029785 6434.220215 6127.330078 6253.290039 6253.290039 81124990000 -492.334 5 40.75 1246.3119047619 238.835 0.37 17668.203 "89"
"426" "2016-05-01" 6259.850098 6327.350098 6042.470215 6248.339844 6248.339844 78883600000 NA 4.8 46.71 1241.45238095238 239.44 0.3 NA "94.7"
"427" "2016-06-01" 6238.089844 6370.549805 5967.060059 6303.439941 6303.439941 86852700000 NA 4.9 48.76 1259.755 240.144 0.37 NA "93.5"
"428" "2016-07-01" 6309.240234 6565.47998 6213.009766 6470.850098 6470.850098 69530250000 -497.713 4.8 44.65 1273.57954545455 240.111 0.41 17764.388 "90"
"429" "2016-08-01" 6469.390137 6512.879883 6351.790039 6397.140137 6397.140137 75610310000 NA 4.9 44.72 1337.42857142857 240.595 0.4 NA "89.8"
"430" "2016-09-01" 6399.27002 6511.850098 6257.509766 6424.870117 6424.870117 77270240000 NA 5 45.18 1340.86136363636 241.068 0.4 NA "91.2"
"431" "2016-10-01" 6414.27002 6448.759766 6274.370117 6400.140137 6400.140137 80339680000 -546.102 4.9 49.78 1326.61818181818 241.641 0.29 17876.179 "87.2"
"432" "2016-11-01" 6405.02002 6805.609863 6285.879883 6719.990234 6719.990234 88299760000 NA 4.7 45.66 1268.92857142857 241.993 0.41 NA "93.8"
"433" "2016-12-01" 6719.700195 7045.97998 6673.830078 6902.450195 6902.450195 75251240000 NA 4.7 51.97 1240.29318181818 242.712 0.41 NA "98.2"
"434" "2017-01-01" 6932.720215 7099.52002 6858.109863 6969.870117 6969.870117 70483180000 -543.562 4.7 52.5 1152.165 243.717 0.55 17977.299 "98.5"
"435" "2017-02-01" 6969.100098 7309.649902 6873.560059 7260.589844 7260.589844 69162420000 NA 4.6 53.47 1192.64761904762 244.028 0.66 NA "96.3"
"436" "2017-03-01" 7293.140137 7390.879883 7023.97998 7155.819824 7155.819824 81547770000 NA 4.4 49.33 1233.39 243.721 0.66 NA "96.9"
"437" "2017-04-01" 7156.609863 7317.319824 7059.77002 7217.27002 7217.27002 65265670000 -559.521 4.4 51.06 1231.06304347826 244.058 0.82 18054.052 "97"
"438" "2017-05-01" 7226.5 7324.290039 7024.720215 7282.220215 7282.220215 79607170000 NA 4.4 48.48 1267.15 243.926 0.91 NA "97.1"
"439" "2017-06-01" 7291.27002 7493.560059 7255.399902 7402.299805 7402.299805 81002490000 NA 4.3 45.18 1245.25 244.179 0.91 NA "95"
"440" "2017-07-01" 7421.52002 7531.970215 7354.5 7457.009766 7457.009766 63169400000 -543.581 4.3 46.63 1261.27727272727 244.328 1.06 18185.636 "93.4"
"441" "2017-08-01" 7475.149902 7598.669922 7373.930176 7525.810059 7525.810059 70616030000 NA 4.4 48.04 1235.1 245.304 1.16 NA "96.8"
"442" "2017-09-01" 7539.140137 7740.819824 7437.310059 7711.120117 7711.120117 66337980000 NA 4.2 49.82 1282.05952380952 246.445 1.16 NA "95.1"
"443" "2017-10-01" 7716.850098 8025.560059 7673.350098 7914.680176 7914.680176 70871570000 -575.47 4.1 51.58 1317.04523809524 246.57 1.06 18359.432 "100.7"
"444" "2017-11-01" 7940.560059 8279.429688 7800.910156 7912.709961 7912.709961 176156220000 NA 4.2 56.64 1280.67727272727 247.333 1.16 NA "98.5"
"445" "2017-12-01" 8236.049805 8408.580078 8081.870117 8310.349609 8310.349609 65251190000 NA 4.1 57.88 1283.18863636364 247.847 1.16 NA "95.9"
"446" "2018-01-01" 8337.530273 8799.540039 8275.879883 8624.769531 8624.769531 76860120000 -589.808 4.1 63.7 1265.67368421053 248.816 1.33 18530.483 "95.7"
"447" "2018-02-01" 8600.540039 8707.459961 7731.75 8228.280273 8228.280273 79579410000 NA 4.1 62.23 1332.80909090909 249.475 1.42 NA "99.7"
"448" "2018-03-01" 8227.480469 8451.299805 7883.290039 8092.529785 8092.529785 76369800000 NA 4 62.73 1333.775 249.413 1.42 NA "101.4"
"449" "2018-04-01" 8086.299805 8391.94043 7853.330078 8134.209961 8134.209961 69648590000 -548.149 4 66.25 1325.5619047619 249.957 1.67 18654.383 "98.8"
"450" "2018-05-01" 8124.189941 8398.370117 7898.169922 8234.530273 8234.530273 75617280000 NA 3.8 69.98 1334.3775 250.64 1.7 NA "98"
"451" "2018-06-01" 8270.94043 8491.19043 8031.350098 8146.049805 8146.049805 77439710000 NA 4 67.87 1303.6119047619 251.176 1.7 NA "98.2"
"452" "2018-07-01" 8118.819824 8619.349609 8063.910156 8547.969727 8547.969727 64542170000 -646.433 3.8 70.98 1282.12619047619 251.482 1.91 18752.355 "97.9"
"453" "2018-08-01" 8551.620117 8808.650391 8408.700195 8707.549805 8707.549805 69238220000 NA 3.8 68.06 1238.06363636364 251.905 1.91 NA "96.2"
"454" "2018-09-01" 8702.629883 8976.009766 8643.44043 8810.240234 8810.240234 62492080000 NA 3.7 70.23 1201.85909090909 252.261 1.91 NA "100.1"
"455" "2018-10-01" 8844.370117 8959.290039 8018.680176 8314.030273 8314.030273 91327930000 -653.448 3.8 70.75 1199.1975 252.777 2.18 18813.923 "98.6"
"456" "2018-11-01" 8328.049805 8706.400391 8100.569824 8545.830078 8545.830078 80080110000 NA 3.7 56.96 1214.72608695652 252.662 2.2 NA "97.5"
"457" "2018-12-01" 8608.660156 8725.919922 7215.629883 7710.439941 7710.439941 113522570000 NA 3.9 49.52 1221.275 252.653 2.2 NA "98.3"
"458" "2019-01-01" 7625.689941 8319.780273 7463.830078 8252.360352 8252.360352 80401630000 -615.543 4 51.38 1249.88684210526 252.55 2.4 18950.347 "91.2"
"459" "2019-02-01" 8256.44043 8703.450195 8203.429688 8567.610352 8567.610352 70183430000 NA 3.8 54.95 1291.62954545455 253.181 2.4 NA "93.8"
"460" "2019-03-01" 8596.580078 8669.969727 8309.120117 8598.459961 8598.459961 78596280000 NA 3.8 58.15 1319.755 254.095 2.4 NA "98.4"
"461" "2019-04-01" 8631.799805 8941.589844 8596.620117 8839.519531 8839.519531 69604840000 -644.744 3.6 63.86 1302.28571428571 254.943 2.41 19020.599 "97.2"
"462" "2019-05-01" 8836.990234 8892.959961 8250.410156 8253.530273 8253.530273 76860120000 NA 3.6 60.83 1287.65 255.167 2.45 NA "100"
"463" "2019-06-01" 8261.219727 8881.650391 8227.110352 8796.830078 8796.830078 70881390000 NA 3.7 54.66 1283.10476190476 255.402 2.4 NA "98.2"
"464" "2019-07-01" 8849.980469 9051.980469 8784.719727 8895.209961 8895.209961 70349470000 -631.838 3.7 57.35 1358.4875 256.087 2.39 19141.744 "98.4"
"465" "2019-08-01" 8895.389648 8964.169922 8414.929688 8751.879883 8751.879883 79599440000 NA 3.7 54.81 1414.61086956522 256.294 2.14 NA "89.8"
"466" "2019-09-01" 8696.379883 9076.929688 8642.30957 8961.150391 8961.150391 73992330000 NA 3.5 56.95 1497.10238095238 256.593 2.13 NA "93.2"
"467" "2019-10-01" 8977.889648 9104.679688 8567.889648 8994.230469 8994.230469 77564550000 -549.757 3.6 53.96 1510.33571428571 257.229 1.88 19253.959 "95.5"
"468" "2019-11-01" 9021.519531 9279.980469 9021.519531 9233.75 9233.75 72179920000 NA 3.5 57.03 1495.09545454545 257.824 1.57 NA "96.8"
"469" "2019-12-01" 9244.480469 9424.580078 9010.429688 9386.480469 9386.480469 7.2054e+10 NA 3.5 59.88 1471.92142857143 258.444 1.56 NA "99.3"
"470" "2020-01-01" 9419.820313 9679.580078 9320.980469 9370.290039 9370.290039 77104420000 -494.307 3.6 57.52 1480.025 258.82 1.55 19010.848 "99.8"
"471" "2020-02-01" 9394.610352 9727.419922 8167.25 8394.629883 8394.629883 165968850000 NA 3.5 50.54 1560.66818181818 259.05 1.59 NA "101"
"472" "2020-03-01" 8445.480469 8903.299805 5973.200195 7221.209961 7221.209961 161801100000 NA 4.4 29.21 1600.42368421053 257.953 1.58 NA "89.1"
"473" "2020-04-01" 6968.089844 8071.709961 6767.879883 7862.52002 7862.52002 123163450000 -536.818 14.7 16.55 1593.76363636364 255.902 0.06 17282.188 "71.8"
"474" "2020-05-01" 7779.839844 8335.820313 7293.370117 8239.599609 8239.599609 106799100000 NA 13.3 28.56 1680.03 255.768 0.05 NA "72.3"
"475" "2020-06-01" 8227.629883 8964.080078 8004.97998 8292.070313 8292.070313 1.31044e+11 NA 11.1 38.31 1715.69736842105 257.214 0.05 NA "78.1"
"476" "2020-07-01" 8341.990234 8782.459961 8212.410156 8701.839844 8701.839844 97197020000 NA 10.2 40.71 1734.03181818182 258.723 0.08 NA "72.5"
"477" "2020-08-01" 8728.469727 9371.219727 8698.700195 9286.55957 9286.55957 84402300000 NA 8.4 42.34 1840.80652173913 NA 0.1 NA NA
"478" "2020-09-01" 9279.740234 9537.040039 9198.099609 9265.280273 9265.280273 13266980000 NA NA NA 1971.17 NA 0.09 NA NA
"479" "2020-09-04" 9294.610352 9346.269531 9094.330078 9238.330078 9238.330078 920372641 NA NA NA NA NA NA NA NA
