Date,Open,High,Low,Close,Adj Close,Volume
2004-07-13,3008.850098,3024.310059,2989.760010,3007.100098,3007.100098,1199700000
2004-07-14,3004.709961,3035.139893,2976.800049,3007.419922,3007.419922,1462000000
2004-07-15,3007.320068,3039.560059,2986.080078,3011.090088,3011.090088,1408700000
2004-07-16,3010.959961,3047.800049,2987.820068,3001.350098,3001.350098,1450300000
2004-07-19,3001.540039,3029.879883,2978.310059,3001.090088,3001.090088,1319900000
2004-07-20,3001.139893,3036.370117,2987.199951,3025.270020,3025.270020,1445800000
2004-07-21,3026.429932,3058.149902,2973.570068,2980.810059,2980.810059,1679500000
2004-07-22,2981.050049,2996.209961,2930.229980,2969.729980,2969.729980,1680800000
2004-07-23,2968.939941,2984.780029,2930.330078,2950.860107,2950.860107,1337500000
2004-07-26,2951.260010,2981.229980,2927.070068,2950.449951,2950.449951,1413400000
2004-07-27,2950.709961,2994.719971,2937.429932,2974.790039,2974.790039,1610800000
2004-07-28,2974.340088,3005.570068,2938.750000,2989.620117,2989.620117,1554300000
2004-07-29,2988.939941,3030.209961,2974.780029,3006.820068,3006.820068,1530100000
2004-07-30,3006.800049,3024.459961,2977.649902,3006.139893,3006.139893,1298200000
2004-08-02,3005.939941,3033.540039,2980.850098,3021.239990,3021.239990,1276000000
2004-08-03,3020.830078,3041.520020,2991.399902,3009.050049,3009.050049,1338300000
2004-08-04,3007.820068,3030.610107,2976.379883,3012.080078,3012.080078,1369200000
2004-08-05,3012.169922,3022.860107,2957.530029,2964.419922,2964.419922,1397400000
2004-08-06,2963.620117,2970.030029,2904.399902,2920.580078,2920.580078,1521000000
2004-08-09,2920.040039,2947.419922,2903.479980,2917.830078,2917.830078,1086000000
2004-08-10,2917.969971,2968.050049,2913.340088,2961.790039,2961.790039,1245600000
2004-08-11,2958.820068,2981.550049,2922.320068,2964.189941,2964.189941,1410400000
2004-08-12,2964.110107,2966.870117,2916.520020,2928.100098,2928.100098,1405100000
2004-08-13,2928.020020,2949.370117,2901.209961,2920.100098,2920.100098,1175100000
2004-08-16,2920.370117,2976.840088,2916.229980,2967.800049,2967.800049,1206200000
2004-08-17,2968.219971,2993.489990,2950.969971,2968.229980,2968.229980,1267800000
2004-08-18,2966.659912,3009.780029,2950.810059,3005.580078,3005.580078,1282500000
2004-08-19,3005.189941,3011.590088,2964.110107,2983.550049,2983.550049,1249400000
2004-08-20,2983.489990,3016.760010,2966.360107,3006.540039,3006.540039,1199900000
2004-08-23,3006.570068,3026.179932,2982.649902,2992.199951,2992.199951,1021900000
2004-08-24,2992.729980,3023.070068,2984.760010,3005.370117,3005.370117,1092500000
2004-08-25,3004.560059,3035.469971,2986.169922,3023.739990,3023.739990,1192200000
2004-08-26,3023.629883,3040.129883,3005.110107,3020.449951,3020.449951,1023600000
2004-08-27,3020.600098,3038.000000,3009.000000,3024.179932,3024.179932,845400000
2004-08-30,3023.989990,3037.979980,2997.709961,3007.120117,3007.120117,843100000
2004-08-31,3007.030029,3036.459961,2991.810059,3027.550049,3027.550049,1138200000
2004-09-01,3026.649902,3050.879883,3003.429932,3028.030029,3028.030029,1142100000
2004-09-02,3028.020020,3072.560059,3018.260010,3066.340088,3066.340088,1118400000
2004-09-03,3063.969971,3080.199951,3041.090088,3054.469971,3054.469971,924170000
2004-09-07,3054.030029,3094.510010,3052.969971,3079.909912,3079.909912,1214400000
2004-09-08,3080.449951,3097.620117,3054.969971,3072.790039,3072.790039,1246300000
2004-09-09,3072.790039,3082.600098,3065.889893,3072.810059,3072.810059,1371300000
2004-09-10,3072.870117,3096.260010,3048.790039,3086.379883,3086.379883,1261200000
2004-09-13,3085.110107,3104.489990,3063.929932,3082.810059,3082.810059,1299800000
2004-09-14,3082.840088,3100.229980,3064.639893,3084.129883,3084.129883,1204500000
2004-09-15,3083.929932,3092.699951,3052.790039,3068.419922,3068.419922,1256000000
2004-09-16,3068.459961,3096.379883,3057.610107,3080.260010,3080.260010,1113900000
2004-09-17,3080.360107,3115.290039,3072.919922,3095.250000,3095.250000,1422600000
2004-09-20,3095.149902,3101.870117,3061.620117,3077.100098,3077.100098,1197600000
2004-09-21,3077.040039,3105.489990,3066.479980,3093.489990,3093.489990,1325000000
2004-09-22,3093.350098,3093.350098,3036.590088,3048.820068,3048.820068,1379900000
2004-09-23,3048.679932,3059.070068,3017.120117,3028.899902,3028.899902,1286300000
2004-09-24,3028.979980,3055.909912,3013.399902,3037.590088,3037.590088,1255400000
2004-09-27,3037.500000,3048.840088,3004.889893,3023.189941,3023.189941,1263500000
2004-09-28,3023.149902,3064.080078,3011.649902,3049.120117,3049.120117,1396600000
2004-09-29,3049.000000,3076.000000,3024.899902,3064.850098,3064.850098,1402900000
2004-09-30,3064.870117,3077.429932,3029.250000,3058.469971,3058.469971,1748000000
2004-10-01,3058.760010,3108.929932,3058.679932,3097.129883,3097.129883,1582200000
2004-10-04,3096.929932,3132.409912,3089.340088,3107.929932,3107.929932,1534000000
2004-10-05,3107.959961,3127.939941,3085.189941,3107.469971,3107.469971,1418400000
2004-10-06,3106.340088,3144.429932,3093.570068,3134.590088,3134.590088,1416700000
2004-10-07,3134.580078,3140.949951,3088.909912,3099.229980,3099.229980,1447500000
2004-10-08,3099.020020,3117.540039,3069.949951,3088.229980,3088.229980,1291600000
2004-10-11,3088.370117,3110.139893,3073.689941,3092.760010,3092.760010,943800000
2004-10-12,3092.500000,3107.979980,3060.939941,3096.719971,3096.719971,1320100000
2004-10-13,3098.020020,3120.739990,3044.669922,3063.520020,3063.520020,1546200000
2004-10-14,3063.550049,3087.270020,3032.080078,3051.580078,3051.580078,1489500000
2004-10-15,3051.770020,3099.919922,3039.709961,3075.939941,3075.939941,1645100000
2004-10-18,3075.879883,3101.870117,3045.669922,3087.310059,3087.310059,1373300000
2004-10-19,3087.639893,3113.850098,3052.389893,3064.639893,3064.639893,1737500000
2004-10-20,3066.429932,3092.739990,3034.370117,3076.229980,3076.229980,1685700000
2004-10-21,3075.870117,3111.510010,3045.500000,3084.350098,3084.350098,1673000000
2004-10-22,3084.050049,3109.320068,3040.919922,3056.250000,3056.250000,1469600000
2004-10-25,3056.149902,3091.709961,3035.199951,3070.290039,3070.290039,1380500000
2004-10-26,3070.389893,3123.969971,3055.310059,3115.419922,3115.419922,1685400000
2004-10-27,3115.110107,3159.199951,3084.050049,3140.330078,3140.330078,1741900000
2004-10-28,3139.409912,3160.350098,3103.370117,3141.040039,3141.040039,1628200000
2004-10-29,3141.060059,3169.350098,3119.669922,3152.159912,3152.159912,1500800000
2004-11-01,3152.360107,3183.600098,3128.810059,3160.250000,3160.250000,1395900000
2004-11-02,3160.169922,3184.070068,3108.669922,3132.310059,3132.310059,1659000000
2004-11-03,3132.000000,3203.020020,3132.000000,3172.000000,3172.000000,1767500000
2004-11-04,3171.260010,3242.919922,3156.750000,3231.669922,3231.669922,1782700000
2004-11-05,3232.040039,3266.010010,3211.250000,3243.219971,3243.219971,1724400000
2004-11-08,3241.739990,3267.939941,3224.050049,3251.040039,3251.040039,1358700000
2004-11-09,3250.110107,3274.969971,3231.459961,3251.340088,3251.340088,1450800000
2004-11-10,3249.479980,3275.709961,3228.639893,3247.889893,3247.889893,1504300000
2004-11-11,3248.129883,3292.840088,3242.219971,3281.540039,3281.540039,1393000000
2004-11-12,3281.439941,3311.649902,3255.199951,3302.699951,3302.699951,1531600000
2004-11-15,3303.169922,3322.050049,3268.179932,3297.080078,3297.080078,1453300000
2004-11-16,3297.070068,3307.149902,3262.370117,3276.560059,3276.560059,1364400000
2004-11-17,3275.770020,3328.429932,3263.649902,3288.510010,3288.510010,1684200000
2004-11-18,3288.449951,3316.379883,3272.389893,3293.860107,3293.860107,1456700000
2004-11-19,3293.709961,3303.959961,3244.280029,3262.090088,3262.090088,1526600000
2004-11-22,3261.780029,3301.510010,3244.909912,3289.500000,3289.500000,1392700000
2004-11-23,3288.939941,3312.909912,3262.620117,3295.739990,3295.739990,1428300000
2004-11-24,3294.810059,3326.919922,3286.050049,3308.879883,3308.879883,1149600000
2004-11-26,3308.620117,3329.419922,3297.919922,3310.899902,3310.899902,504580000
2004-11-29,3310.510010,3334.000000,3270.580078,3298.169922,3298.169922,1378500000
2004-11-30,3298.070068,3314.270020,3266.229980,3283.739990,3283.739990,1553500000
2004-12-01,3282.530029,3337.620117,3268.189941,3322.929932,3322.929932,1772800000
2004-12-02,3322.969971,3345.010010,3281.770020,3312.590088,3312.590088,1774900000
2004-12-03,3314.649902,3342.370117,3289.159912,3316.870117,3316.870117,1566700000
2004-12-06,3316.370117,3331.199951,3288.090088,3309.169922,3309.169922,1354400000
2004-12-07,3308.459961,3330.409912,3268.620117,3275.929932,3275.929932,1533900000
2004-12-08,3275.580078,3316.879883,3263.149902,3297.790039,3297.790039,1525200000
2004-12-09,3297.209961,3316.550049,3261.610107,3304.090088,3304.090088,1624700000
2004-12-10,3303.979980,3324.260010,3273.110107,3298.070068,3298.070068,1443700000
2004-12-13,3298.260010,3344.629883,3291.139893,3334.010010,3334.010010,1436100000
2004-12-14,3334.370117,3363.189941,3314.419922,3350.030029,3350.030029,1544400000
2004-12-15,3349.909912,3376.739990,3327.110107,3357.459961,3357.459961,1695800000
2004-12-16,3357.510010,3377.989990,3321.929932,3353.239990,3353.239990,1793900000
2004-12-17,3353.110107,3381.810059,3317.090088,3350.610107,3350.610107,2335000000
2004-12-20,3350.959961,3390.820068,3336.639893,3354.909912,3354.909912,1422800000
2004-12-21,3354.959961,3407.070068,3351.070068,3391.600098,3391.600098,1483700000
2004-12-22,3390.459961,3420.610107,3374.229980,3401.659912,3401.659912,1390800000
2004-12-23,3401.840088,3424.389893,3384.080078,3401.969971,3401.969971,956100000
2004-12-27,3402.110107,3422.810059,3372.169922,3380.510010,3380.510010,922000000
2004-12-28,3380.199951,3422.229980,3379.300049,3412.439941,3412.439941,984200000
2004-12-29,3412.310059,3424.429932,3389.149902,3408.850098,3408.850098,924900000
2004-12-30,3408.840088,3428.629883,3393.179932,3405.080078,3405.080078,829800000
2004-12-31,3405.080078,3419.629883,3387.310059,3395.820068,3395.820068,786900000
2005-01-03,3395.939941,3425.560059,3357.070068,3368.959961,3368.959961,1505900000
2005-01-04,3368.699951,3389.399902,3314.510010,3326.820068,3326.820068,1720200000
2005-01-05,3326.620117,3354.610107,3294.020020,3309.040039,3309.040039,1738900000
2005-01-06,3308.290039,3344.350098,3292.530029,3317.739990,3317.739990,1569100000
2005-01-07,3318.050049,3345.000000,3287.659912,3304.139893,3304.139893,1477900000
2005-01-10,3304.060059,3342.939941,3286.409912,3318.979980,3318.979980,1490400000
2005-01-11,3318.770020,3326.120117,3282.209961,3300.399902,3300.399902,1488800000
2005-01-12,3301.219971,3315.459961,3253.959961,3297.739990,3297.739990,1562100000
2005-01-13,3297.679932,3318.449951,3254.629883,3270.189941,3270.189941,1510300000
2005-01-14,3270.330078,3309.459961,3262.310059,3293.060059,3293.060059,1335400000
2005-01-18,3292.459961,3329.239990,3265.889893,3315.540039,3315.540039,1596800000
2005-01-19,3315.090088,3331.169922,3281.350098,3290.050049,3290.050049,1498700000
2005-01-20,3289.870117,3304.500000,3248.709961,3265.139893,3265.139893,1692000000
2005-01-21,3265.149902,3289.820068,3229.149902,3239.050049,3239.050049,1643500000
2005-01-24,3239.139893,3277.669922,3215.260010,3235.800049,3235.800049,1494600000
2005-01-25,3235.929932,3298.370117,3235.929932,3266.120117,3266.120117,1610400000
2005-01-26,3265.810059,3305.899902,3250.669922,3284.669922,3284.669922,1635900000
2005-01-27,3284.179932,3311.209961,3249.300049,3288.020020,3288.020020,1600600000
2005-01-28,3290.889893,3306.379883,3243.899902,3279.560059,3279.560059,1641800000
2005-01-31,3279.669922,3330.060059,3278.560059,3311.179932,3311.179932,1679800000
2005-02-01,3311.149902,3346.709961,3299.530029,3326.830078,3326.830078,1681980000
2005-02-02,3326.560059,3357.989990,3310.800049,3338.350098,3338.350098,1561740000
2005-02-03,3336.610107,3351.909912,3305.090088,3332.590088,3332.590088,1554460000
2005-02-04,3332.610107,3378.399902,3319.989990,3365.250000,3365.250000,1648160000
2005-02-07,3365.189941,3386.949951,3344.120117,3364.489990,3364.489990,1347270000
2005-02-08,3363.550049,3390.239990,3341.340088,3370.620117,3370.620117,1416170000
2005-02-09,3369.179932,3387.929932,3333.699951,3347.959961,3347.959961,1511040000
2005-02-10,3348.100098,3384.540039,3332.669922,3363.199951,3363.199951,1491670000
2005-02-11,3361.520020,3404.129883,3342.649902,3382.409912,3382.409912,1562300000
2005-02-14,3381.560059,3403.439941,3357.889893,3380.800049,3380.800049,1290180000
2005-02-15,3380.780029,3410.149902,3359.409912,3391.550049,3391.550049,1527080000
2005-02-16,3390.239990,3414.439941,3361.879883,3398.520020,3398.520020,1490100000
2005-02-17,3398.149902,3419.989990,3363.989990,3379.620117,3379.620117,1580120000
2005-02-18,3379.760010,3411.590088,3354.100098,3381.550049,3381.550049,1551200000
2005-02-22,3381.250000,3386.310059,3308.360107,3314.080078,3314.080078,1744940000
2005-02-23,3312.610107,3374.840088,3312.610107,3348.060059,3348.060059,1501090000
2005-02-24,3347.810059,3396.120117,3332.300049,3385.540039,3385.540039,1518750000
2005-02-25,3385.479980,3436.870117,3370.620117,3423.199951,3423.199951,1523680000
2005-02-28,3423.270020,3452.909912,3388.139893,3408.090088,3408.090088,1795480000
2005-03-01,3408.530029,3453.159912,3398.020020,3427.489990,3427.489990,1708060000
2005-03-02,3426.129883,3453.090088,3394.199951,3423.439941,3423.439941,1568540000
2005-03-03,3423.489990,3457.080078,3401.409912,3431.790039,3431.790039,1616240000
2005-03-04,3432.030029,3500.110107,3432.030029,3481.040039,3481.040039,1636820000
2005-03-07,3480.010010,3519.719971,3466.580078,3495.439941,3495.439941,1488830000
2005-03-08,3495.229980,3513.870117,3468.199951,3485.770020,3485.770020,1523090000
2005-03-09,3485.199951,3485.199951,3446.669922,3446.909912,3446.909912,1704970000
2005-03-10,3447.020020,3476.659912,3416.629883,3453.689941,3453.689941,1604020000
2005-03-11,3452.689941,3479.040039,3422.560059,3440.070068,3440.070068,1449820000
2005-03-14,3439.879883,3478.060059,3425.800049,3463.649902,3463.649902,1437430000
2005-03-15,3463.610107,3490.229980,3432.270020,3440.439941,3440.439941,1513530000
2005-03-16,3439.879883,3450.379883,3381.020020,3401.860107,3401.860107,1653190000
2005-03-17,3401.899902,3440.360107,3384.979980,3412.399902,3412.399902,1581930000
2005-03-18,3412.020020,3434.820068,3372.379883,3404.449951,3404.449951,2344370000
2005-03-21,3404.479980,3423.159912,3370.239990,3393.219971,3393.219971,1819440000
2005-03-22,3393.110107,3431.360107,3354.780029,3365.840088,3365.840088,2114470000
2005-03-23,3365.850098,3386.429932,3321.270020,3351.540039,3351.540039,2246870000
2005-03-24,3351.709961,3393.959961,3342.340088,3362.770020,3362.770020,1721720000
2005-03-28,3362.969971,3404.050049,3349.629883,3369.510010,3369.510010,1746220000
2005-03-29,3368.929932,3391.199951,3312.889893,3329.489990,3329.489990,2223250000
2005-03-30,3329.500000,3387.800049,3327.600098,3377.320068,3377.320068,2097110000
2005-03-31,3377.429932,3399.360107,3350.739990,3373.189941,3373.189941,2214230000
2005-04-01,3373.320068,3412.580078,3331.310059,3353.000000,3353.000000,2168690000
2005-04-04,3352.590088,3383.939941,3321.949951,3363.080078,3363.080078,2079770000
2005-04-05,3363.080078,3398.149902,3349.280029,3377.310059,3377.310059,1870800000
2005-04-06,3376.500000,3406.699951,3362.850098,3377.350098,3377.350098,1797400000
2005-04-07,3377.320068,3409.570068,3355.360107,3394.310059,3394.310059,1900620000
2005-04-08,3394.310059,3396.699951,3332.040039,3341.360107,3341.360107,1661330000
2005-04-11,3341.479980,3378.360107,3319.530029,3351.060059,3351.060059,1525310000
2005-04-12,3351.070068,3391.510010,3308.830078,3376.989990,3376.989990,1979830000
2005-04-13,3376.909912,3390.699951,3313.310059,3329.110107,3329.110107,2049740000
2005-04-14,3329.149902,3340.199951,3257.949951,3272.870117,3272.870117,2355040000
2005-04-15,3272.520020,3292.939941,3203.419922,3213.479980,3213.479980,2689960000
2005-04-18,3213.649902,3252.219971,3178.530029,3221.010010,3221.010010,2180670000
2005-04-19,3221.050049,3274.409912,3208.780029,3250.989990,3250.989990,2142700000
2005-04-20,3251.600098,3275.729980,3200.550049,3211.739990,3211.739990,2217050000
2005-04-21,3211.439941,3298.560059,3211.439941,3285.320068,3285.320068,2308560000
2005-04-22,3285.010010,3303.969971,3226.530029,3258.620117,3258.620117,2045880000
2005-04-25,3258.750000,3307.979980,3254.050049,3286.610107,3286.610107,1795030000
2005-04-26,3286.370117,3300.090088,3235.360107,3246.629883,3246.629883,1959740000
2005-04-27,3246.219971,3282.750000,3204.159912,3262.790039,3262.790039,2151520000
2005-04-28,3261.520020,3283.820068,3217.729980,3231.469971,3231.469971,2182270000
2005-04-29,3231.969971,3283.379883,3212.719971,3270.300049,3270.300049,2362360000
2005-05-02,3270.219971,3317.419922,3262.090088,3298.530029,3298.530029,1980040000
2005-05-03,3298.419922,3315.600098,3259.129883,3285.840088,3285.840088,2167020000
2005-05-04,3284.989990,3335.300049,3269.409912,3322.540039,3322.540039,2306480000
2005-05-05,3322.510010,3346.689941,3282.080078,3312.070068,3312.070068,1997100000
2005-05-06,3311.540039,3343.810059,3293.189941,3311.209961,3311.209961,1707200000
2005-05-09,3311.209961,3340.139893,3289.469971,3329.899902,3329.899902,1857020000
2005-05-10,3329.399902,3330.949951,3275.169922,3292.120117,3292.120117,1889660000
2005-05-11,3289.989990,3327.820068,3265.199951,3307.439941,3307.439941,1834970000
2005-05-12,3306.850098,3321.449951,3242.729980,3257.209961,3257.209961,1995290000
2005-05-13,3257.000000,3282.909912,3190.290039,3224.830078,3224.830078,2188590000
2005-05-16,3224.070068,3274.919922,3216.159912,3264.270020,3264.270020,1856860000
2005-05-17,3263.489990,3305.219971,3238.300049,3296.929932,3296.929932,1887260000
2005-05-18,3295.330078,3363.419922,3295.330078,3344.949951,3344.949951,2266320000
2005-05-19,3346.959961,3373.270020,3323.620117,3357.870117,3357.870117,1775860000
2005-05-20,3357.800049,3376.629883,3331.379883,3355.070068,3355.070068,1631750000
2005-05-23,3355.090088,3385.610107,3337.070068,3361.719971,3361.719971,1681170000
2005-05-24,3361.580078,3375.729980,3329.050049,3360.550049,3360.550049,1681000000
2005-05-25,3359.659912,3365.139893,3321.399902,3342.510010,3342.510010,1742180000
2005-05-26,3342.649902,3384.429932,3338.969971,3366.739990,3366.739990,1654110000
2005-05-27,3366.560059,3381.379883,3346.889893,3367.399902,3367.399902,1381430000
2005-05-31,3367.290039,3383.080078,3333.050049,3349.199951,3349.199951,1840680000
2005-06-01,3348.050049,3400.780029,3335.550049,3378.139893,3378.139893,1810100000
2005-06-02,3377.969971,3398.459961,3356.729980,3382.659912,3382.659912,1813790000
2005-06-03,3382.550049,3395.820068,3347.199951,3363.540039,3363.540039,1627520000
2005-06-06,3362.610107,3383.129883,3343.790039,3365.629883,3365.629883,1547120000
2005-06-07,3365.459961,3412.600098,3354.510010,3364.760010,3364.760010,1851370000
2005-06-08,3364.510010,3387.310059,3331.090088,3344.489990,3344.489990,1715490000
2005-06-09,3344.629883,3364.689941,3312.370117,3347.919922,3347.919922,1824120000
2005-06-10,3347.919922,3374.629883,3322.469971,3351.639893,3351.639893,1664180000
2005-06-13,3349.860107,3382.370117,3324.870117,3356.239990,3356.239990,1661350000
2005-06-14,3356.139893,3383.659912,3337.719971,3359.169922,3359.169922,1698150000
2005-06-15,3359.340088,3385.070068,3330.489990,3363.310059,3363.310059,1840440000
2005-06-16,3363.370117,3388.879883,3343.709961,3374.139893,3374.139893,1776040000
2005-06-17,3374.429932,3423.600098,3367.610107,3396.949951,3396.949951,2407370000
2005-06-20,3396.699951,3407.909912,3364.530029,3391.530029,3391.530029,1714530000
2005-06-21,3391.489990,3413.209961,3370.290039,3389.239990,3389.239990,1720700000
2005-06-22,3389.189941,3420.540039,3371.929932,3393.350098,3393.350098,1823250000
2005-06-23,3393.209961,3401.500000,3327.189941,3340.120117,3340.120117,2029920000
2005-06-24,3340.260010,3354.010010,3290.429932,3302.659912,3302.659912,2418800000
2005-06-27,3302.699951,3327.409912,3276.110107,3300.409912,3300.409912,1738620000
2005-06-28,3299.780029,3357.870117,3299.780029,3348.780029,3348.780029,1772410000
2005-06-29,3348.830078,3381.739990,3328.469971,3351.379883,3351.379883,1769280000
2005-06-30,3351.330078,3384.929932,3320.260010,3330.929932,3330.929932,2109490000
2005-07-01,3330.770020,3368.399902,3319.409912,3348.419922,3348.419922,1593820000
2005-07-05,3342.659912,3370.260010,3332.449951,3366.270020,3366.270020,1805820000
2005-07-06,3365.429932,3383.330078,3322.159912,3332.429932,3332.429932,1883470000
2005-07-07,3332.280029,3354.389893,3285.959961,3343.669922,3343.669922,1952440000
2005-07-08,3343.760010,3405.699951,3330.780029,3393.469971,3393.469971,1900810000
2005-07-11,3393.540039,3439.510010,3386.030029,3421.409912,3421.409912,1846300000
2005-07-12,3421.379883,3442.870117,3392.679932,3417.379883,3417.379883,1932010000
2005-07-13,3417.300049,3444.989990,3402.790039,3428.699951,3428.699951,1812500000
2005-07-14,3429.090088,3478.379883,3413.090088,3445.739990,3445.739990,2048710000
2005-07-15,3445.830078,3463.820068,3416.199951,3443.429932,3443.429932,1716400000
2005-07-18,3443.330078,3458.949951,3413.870117,3428.120117,3428.120117,1582100000
2005-07-19,3428.419922,3466.679932,3418.080078,3443.949951,3443.949951,2041280000
2005-07-20,3441.270020,3503.870117,3416.790039,3490.889893,3490.889893,2063340000
2005-07-21,3491.030029,3517.010010,3441.520020,3469.310059,3469.310059,2129840000
2005-07-22,3468.750000,3501.770020,3446.610107,3481.679932,3481.679932,1766990000
2005-07-25,3481.429932,3503.929932,3447.110107,3458.250000,3458.250000,1717580000
2005-07-26,3458.419922,3488.449951,3438.669922,3458.620117,3458.620117,1934180000
2005-07-27,3458.500000,3500.709961,3444.149902,3476.550049,3476.550049,1945800000
2005-07-28,3475.520020,3522.320068,3466.060059,3508.909912,3508.909912,2001680000
2005-07-29,3508.770020,3530.899902,3479.280029,3494.189941,3494.189941,1789600000
2005-08-01,3494.320068,3517.030029,3466.159912,3484.169922,3484.169922,1716870000
2005-08-02,3483.989990,3532.840088,3475.550049,3515.790039,3515.790039,2043120000
2005-08-03,3514.760010,3544.459961,3484.260010,3519.840088,3519.840088,1999980000
2005-08-04,3519.709961,3524.939941,3474.669922,3491.070068,3491.070068,1981220000
2005-08-05,3491.110107,3497.669922,3443.429932,3459.909912,3459.909912,1930280000
2005-08-08,3459.350098,3489.280029,3427.129883,3440.320068,3440.320068,1804140000
2005-08-09,3440.429932,3485.100098,3436.639893,3464.479980,3464.479980,1897520000
2005-08-10,3462.649902,3516.929932,3446.330078,3464.070068,3464.070068,2172320000
2005-08-11,3463.040039,3507.489990,3448.159912,3491.070068,3491.070068,1941560000
2005-08-12,3490.570068,3498.219971,3447.590088,3471.229980,3471.229980,1709300000
2005-08-15,3470.310059,3499.750000,3444.389893,3482.469971,3482.469971,1562880000
2005-08-16,3482.030029,3491.270020,3429.270020,3436.719971,3436.719971,1820410000
2005-08-17,3435.479980,3468.570068,3410.570068,3446.399902,3446.399902,1859150000
2005-08-18,3437.780029,3456.810059,3428.489990,3444.949951,3444.949951,1808170000
2005-08-19,3444.399902,3478.500000,3431.629883,3453.780029,3453.780029,1558790000
2005-08-22,3453.870117,3490.830078,3438.919922,3461.590088,3461.590088,1621330000
2005-08-23,3461.639893,3477.679932,3425.110107,3440.899902,3440.899902,1678620000
2005-08-24,3439.929932,3478.929932,3410.199951,3425.840088,3425.840088,1930800000
2005-08-25,3425.810059,3461.260010,3414.580078,3445.739990,3445.739990,1571110000
2005-08-26,3445.790039,3457.129883,3408.830078,3425.199951,3425.199951,1541090000
2005-08-29,3425.139893,3461.179932,3394.659912,3446.379883,3446.379883,1599450000
2005-08-30,3446.139893,3456.620117,3397.129883,3429.040039,3429.040039,1916470000
2005-08-31,3430.209961,3457.270020,3412.030029,3457.209961,3457.209961,2365510000
2005-09-01,3457.179932,3500.020020,3426.889893,3468.540039,3468.540039,2229860000
2005-09-02,3468.699951,3496.649902,3443.159912,3457.669922,3457.669922,1640160000
2005-09-06,3457.020020,3518.949951,3457.020020,3500.850098,3500.850098,1932090000
2005-09-07,3500.570068,3524.530029,3473.810059,3507.810059,3507.810059,2067700000
2005-09-08,3507.310059,3519.270020,3464.820068,3484.080078,3484.080078,1955380000
2005-09-09,3483.800049,3518.520020,3460.169922,3483.800049,3483.800049,1992560000
2005-09-12,3499.070068,3529.840088,3477.689941,3506.090088,3506.090088,1938050000
2005-09-13,3504.389893,3512.379883,3457.770020,3470.429932,3470.429932,2082360000
2005-09-14,3465.699951,3501.070068,3449.679932,3479.669922,3479.669922,1986750000
2005-09-15,3465.699951,3501.070068,3449.679932,3479.669922,3479.669922,2079340000
2005-09-16,3479.939941,3527.250000,3467.929932,3512.340088,3512.340088,3152470000
2005-09-19,3512.330078,3525.229980,3467.580078,3488.889893,3488.889893,2076540000
2005-09-20,3488.979980,3525.879883,3456.939941,3469.600098,3469.600098,2319250000
2005-09-21,3470.020020,3502.080078,3420.580078,3447.620117,3447.620117,2548150000
2005-09-22,3447.340088,3476.939941,3408.750000,3451.659912,3451.659912,2424720000
2005-09-23,3451.629883,3479.860107,3417.280029,3456.370117,3456.370117,1973020000
2005-09-26,3456.469971,3503.719971,3440.719971,3465.290039,3465.290039,2022220000
2005-09-27,3465.429932,3495.500000,3439.169922,3471.050049,3471.050049,1976270000
2005-09-28,3470.810059,3520.159912,3458.050049,3493.379883,3493.379883,2106980000
2005-09-29,3492.939941,3545.919922,3463.340088,3531.189941,3531.189941,2176120000
2005-09-30,3531.179932,3562.229980,3503.780029,3538.870117,3538.870117,2097520000
2005-10-03,3538.989990,3572.479980,3512.350098,3542.870117,3542.870117,2097490000
2005-10-04,3542.699951,3572.709961,3490.810059,3500.520020,3500.520020,2341420000
2005-10-05,3499.560059,3513.750000,3426.090088,3433.080078,3433.080078,2546780000
2005-10-06,3433.080078,3480.770020,3380.860107,3423.560059,3423.560059,2792030000
2005-10-07,3423.610107,3470.070068,3407.090088,3442.639893,3442.639893,2126080000
2005-10-10,3442.739990,3467.699951,3395.350098,3415.560059,3415.560059,2195990000
2005-10-11,3415.620117,3465.489990,3401.489990,3428.479980,3428.479980,2299040000
2005-10-12,3428.580078,3454.780029,3363.199951,3389.639893,3389.639893,2491280000
2005-10-13,3389.639893,3405.409912,3315.070068,3357.090088,3357.090088,2351150000
2005-10-14,3357.090088,3406.709961,3340.439941,3391.770020,3391.770020,2188940000
2005-10-17,3391.790039,3439.590088,3369.629883,3415.379883,3415.379883,2054570000
2005-10-18,3415.540039,3430.639893,3355.469971,3373.659912,3373.659912,2197010000
2005-10-19,3372.409912,3423.000000,3324.080078,3407.570068,3407.570068,2703590000
2005-10-20,3407.199951,3438.790039,3335.919922,3360.929932,3360.929932,2617250000
2005-10-21,3361.100098,3406.389893,3329.929932,3361.840088,3361.840088,2470920000
2005-10-24,3361.979980,3448.270020,3361.979980,3437.590088,3437.590088,2197790000
2005-10-25,3437.419922,3479.389893,3402.020020,3440.050049,3440.050049,2312470000
2005-10-26,3439.979980,3474.360107,3400.909912,3424.120117,3424.120117,2467750000
2005-10-27,3424.090088,3437.649902,3365.870117,3379.149902,3379.149902,2395370000
2005-10-28,3379.340088,3457.239990,3374.679932,3442.570068,3442.570068,2379400000
2005-10-31,3442.629883,3507.120117,3438.929932,3479.179932,3479.179932,2567470000
2005-11-01,3479.050049,3505.379883,3431.629883,3460.159912,3460.159912,2457850000
2005-11-02,3459.929932,3516.110107,3437.229980,3500.090088,3500.090088,2648090000
